0,160.52733645929328
5,197.8011316701109
10,238.2060275632302
15,280.51434182280155
20,323.4405577290881
25,365.6803839334899
30,405.9503846911722
35,443.02697640671346
40,475.783605602499
45,503.2249786760675
50,524.5173033925886
55,539.0136232399789
60,546.273474875173
65,546.0762713798998
70,538.4280046825653
75,523.5610634965651
80,501.92717230679784
85,474.1836659497869
90,441.17351682730026
95,403.8997216164818
100,363.4948257233641
105,321.18651146379386
110,278.260295557505
115,236.0204693531032
120,195.75046859542147
125,158.6738768798799
130,125.91724768409351
135,98.4758746105242
140,77.18354989400495
145,62.68723004661266
150,55.4273784114183
155,55.624581906694594
160,63.27284860402743
165,78.13978979002886
170,99.77368097979598
175,127.51718733680637
180,160.52733645929317
185,197.80113167011092
190,238.20602756322987
195,280.5143418228021
200,323.440557729088
205,365.6803839334904
210,405.9503846911713
215,443.0269764067136
220,475.783605602499
225,503.22497867606694
230,524.5173033925867
235,539.0136232399799
240,546.273474875174
245,546.0762713798979
250,538.4280046825658
255,523.5610634965643
260,501.92717230679835
265,474.18366594978886
270,441.17351682730106
275,403.8997216164817
280,363.4948257233644
285,321.1865114637908
290,278.26029555750483
295,236.02046935310221
300,195.75046859542277
305,158.67387687987951
310,125.91724768409377
315,98.47587461052385
320,77.18354989400501
325,62.68723004661278
330,55.42737841141833
335,55.62458190669448
340,63.272848604027374
345,78.13978979002907
350,99.773680979796
355,127.51718733680657
360,160.52733645929328
365,197.8011316701108
370,238.20602756322918
375,280.5143418228015
380,323.44055772908797
385,365.6803839334904
390,405.95038469117156
395,443.02697640671346
400,475.7836056024985
405,503.22497867606813
410,524.5173033925884
415,539.0136232399802
420,546.2734748751722
425,546.0762713798993
430,538.4280046825666
435,523.5610634965651
440,501.9271723067969
445,474.18366594978755
450,441.17351682730066
455,403.89972161648257
460,363.49482572336365
465,321.18651146379193
470,278.26029555750523
475,236.02046935310307
480,195.75046859542235
485,158.67387687987966
490,125.91724768409412
495,98.47587461052402
500,77.1835498940049
505,62.68723004661275
510,55.42737841141834
515,55.62458190669452
520,63.2728486040274
525,78.13978979002886
530,99.77368097979613
535,127.51718733680653
540,160.52733645929322
545,197.8011316701108
550,238.20602756322944
555,280.51434182280127
560,323.4405577290886
565,365.6803839334897
570,405.95038469117145
575,443.0269764067129
580,475.7836056024985
585,503.2249786760694
590,524.5173033925888
595,539.0136232399792
600,546.2734748751733
605,546.0762713799004
610,538.428004682567
615,523.561063496564
620,501.92717230679864
625,474.18366594978716
630,441.17351682730134
635,403.89972161648217
640,363.49482572336507
645,321.18651146379204
650,278.26029555750466
655,236.02046935310395
660,195.7504685954221
665,158.67387687987912
670,125.91724768409412
675,98.4758746105241
680,77.18354989400487
685,62.68723004661266
690,55.42737841141833
695,55.62458190669449
700,63.272848604027466
705,78.13978979002883
710,99.77368097979613
715,127.51718733680651
720,160.52733645929328
0,16.843154348175545
5,22.56271821200386
10,30.073258347829068
15,39.14657079414111
20,49.50696754357582
25,60.83965318351598
30,72.80028979540701
35,85.02545948817158
40,97.14370666692845
45,108.78682452328087
50,119.60104281286469
55,129.2577769852105
60,137.46361205903312
65,143.9692178879697
70,148.57692493090153
75,151.14673034094116
80,151.60055188109115
85,149.92460041349662
90,146.16979887542885
95,140.4502350116004
100,132.93969487577485
105,123.86638242946319
110,113.50598568002825
115,102.17330004008795
120,90.21266342819685
125,77.98749373543271
130,65.86924655667565
135,54.2261287003234
140,43.411910410739225
145,33.75517623839389
150,25.549341164570556
155,19.043735335634544
160,14.43602829270274
165,11.866222882662298
170,11.412401342513093
175,13.088352810107663
180,16.843154348175556
185,22.56271821200381
190,30.073258347829114
195,39.146570794141105
200,49.506967543575904
205,60.83965318351588
210,72.80028979540711
215,85.02545948817158
220,97.14370666692845
225,108.78682452328083
230,119.60104281286449
235,129.25777698521043
240,137.4636120590335
245,143.96921788796953
250,148.57692493090175
255,151.14673034094133
260,151.60055188109104
265,149.9246004134966
270,146.16979887542885
275,140.45023501160045
280,132.93969487577488
285,123.86638242946317
290,113.50598568002819
295,102.17330004008782
300,90.21266342819675
305,77.98749373543265
310,65.86924655667556
315,54.226128700323436
320,43.41191041073919
325,33.755176238393894
330,25.549341164570613
335,19.043735335634512
340,14.436028292702726
345,11.86622288266229
350,11.412401342513089
355,13.088352810107654
360,16.843154348175545
365,22.562718212003865
370,30.07325834782909
375,39.14657079414097
380,49.506967543575854
385,60.839653183516
390,72.80028979540705
395,85.02545948817158
400,97.14370666692855
405,108.78682452328057
410,119.60104281286445
415,129.25777698521088
420,137.46361205903332
425,143.9692178879697
430,148.5769249309017
435,151.14673034094116
440,151.60055188109115
445,149.9246004134966
450,146.16979887542894
455,140.4502350116003
460,132.93969487577488
465,123.86638242946327
470,113.50598568002863
475,102.17330004008826
480,90.21266342819693
485,77.98749373543286
490,65.8692465566755
495,54.226128700323265
500,43.411910410739075
505,33.755176238393794
510,25.549341164570546
515,19.043735335634548
520,14.436028292702725
525,11.866222882662278
530,11.41240134251311
535,13.088352810107637
540,16.843154348175517
545,22.562718212003794
550,30.07325834782904
555,39.14657079414098
560,49.50696754357575
565,60.839653183515935
570,72.80028979540694
575,85.02545948817153
580,97.14370666692872
585,108.78682452328086
590,119.60104281286496
595,129.25777698521017
600,137.46361205903327
605,143.96921788796973
610,148.5769249309017
615,151.1467303409413
620,151.6005518810912
625,149.92460041349662
630,146.16979887542897
635,140.45023501160037
640,132.93969487577496
645,123.86638242946316
650,113.50598568002862
655,102.1733000400881
660,90.21266342819696
665,77.98749373543268
670,65.86924655667544
675,54.22612870032326
680,43.411910410739075
685,33.75517623839389
690,25.549341164570553
695,19.043735335634544
700,14.43602829270272
705,11.866222882662305
710,11.4124013425131
715,13.088352810107649
720,16.843154348175545
